Title,Price,Link,Image,Availability,ID,Brand,Model,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory,Wi-Fi,Bluetooth,Keyboard,Ports,Screen Type,Screen Size,Screen Resolution,Screen Refresh Rate
PC Portable Gamer MSI Thin 15 B12UC i5 12è Gén 16Go RTX 3050,"2 589,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b12uc-i5-12e-gen-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b12uc-i5-12e-gen-16go-rtx-3050-40.jpg,En stock,[9S7-16R831-2419],Unknown,Unknown,Intel,i5-12450h,8,4.40,12,16,ddr4,512,ssd,gb,nvidia,rtx 3050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x usb 3.2 gen1 de type a , 1x usb 3.2 gen1 displayport de type c, 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer ASUS V16 V3607VJ Intel Core 7 240H 16Go RTX 3050,"2 935,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-16go-rtx-3050.jpg,En stock,[V3607VJ-RP109-16G],asus,icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h - clavier chiclet rétroéclairé avec touche numérique - couleur noir - garantie 1 an sac à dos asus réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,5.2,24,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier chiclet rétroéclairé avec touche numérique,"1x usb 3.2 gen 1 type-c, 2x usb 3.2 gen 1 type-a, 1x hdmi 2.1 frl, 1x prise audio combinée 3,5 mm, 1x entrée cc - système de refroidissement asus icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h ",Unknown,16,Unknown,144
PC Portable Gamer HP Victus 16-r0001nk i5 13è Gén 32Go RTX 4050,"2 939,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-16-r0001nk-i5-13e-gen-32go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-16-r0001nk-i5-13e-gen-32go-rtx-4050.jpg,En stock,[845H3EA-32G],hp,victus 16-r0001 nk ,Intel,i5-13500h,Unknown,4.7,18,32,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,"clavier avec clavier numérique, rétroéclairé, de grande taille, couleur opaque bleu performance","3x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1x prise adaptateur secteur smart pin, 1x prise combinée casque microphone ",ips,16.1 ,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i5 13ème Gén 32Go RTX 4050,"2 879,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i5-13eme-gen-32go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i5-13eme-gen-32go-rtx-4050.jpg,En arrivage,[83DV0128FG-32G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,Unknown,20,32,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,"clavier rétroéclairé blanc, français arabe","3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B12UC i5 12è Gén 24Go RTX 3050,"2 639,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b12uc-i5-12e-gen-24go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b12uc-i5-12e-gen-24go-rtx-3050-dfghj.jpg,En stock,[9S7-16R831-2419-24G],Unknown,Unknown,Intel,i5-12450h,8,4.40,12,24,ddr4,512,ssd,gb,nvidia,rtx 3050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x usb 3.2 gen1 de type a , 1x usb 3.2 gen1 displayport de type c, 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 16G RTX3050,"2 849,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx3050-kk.jpg,En stock,[83DV0104FG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,16,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UDX i7 13è Gén 8Go RTX 3050,"2 699,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-8go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-8go-rtx-3050-40.jpg,En stock,[9S7-16R831-2689],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,8,ddr4,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B12UC i5 12è Gén 32Go RTX 3050,"2 689,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b12uc-i5-12e-gen-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b12uc-i5-12e-gen-32go-rtx-3050-fghj.jpg,En stock,[9S7-16R831-2419-32G],Unknown,Unknown,Intel,i5-12450h,8,4.40,12,32,ddr4,512,ssd,gb,nvidia,rtx 3050,4,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x usb 3.2 gen1 de type a , 1x usb 3.2 gen1 displayport de type c, 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer HP Victus 16-r1004nk  i5 14è Gén 24Go RTX 3050,"2 715,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-16-r1004nk-i5-14e-gen-24go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-16-r1004nk-i5-14e-gen-24go-rtx-3050_1.jpg,En stock,[AG2M2EA-24G],hp,victus 16-r1004 nk ,Intel,Unknown,Unknown,4.8,20,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,"clavier rétroéclairé, avec clavier numérique","3x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1 prise adaptateur secteur smart pin, 1 prise combinée casque microphone ",ips,16.1 ,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9E i7 12è Gén 32Go RTX 4050,"3 039,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i7-12e-gen-32go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i7-12e-gen-32go-rtx-4050-qq.jpg,En arrivage,[83LK006TFG-32G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,Unknown,24,32,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,Unknown,"2x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 1, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm et lecteur de carte - couleur gris luna - garantie 2 ans souris rvb lenovo loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UDX i7 13è Gén 16Go RTX 3050,"2 749,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-16go-rtx-3050.jpg,En stock,[9S7-16R831-2689-16G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,16,ddr4,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UDX i7 13è Gén 8G RTX 3050,"2 759,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-8g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-8g-rtx-3050.jpg,En stock,[BU-9S7-16R831-2689-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,8,ddr4,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer HP Victus 16-r1004nk i5 14è Gén 32Go RTX 3050,"2 775,000 DT",https://www.mytek.tn/pc-portable-gamer-hp-victus-16-r1004nk-i5-14e-gen-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-hp-victus-16-r1004nk-i5-14e-gen-32go-rtx-3050_1.jpg,En stock,[AG2M2EA-32G],hp,victus 16-r1004 nk ,Intel,Unknown,Unknown,4.8,20,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,"clavier rétroéclairé, avec clavier numérique","3x usb type-a, 1x usb type-c, 1x hdmi 2.1, 1x rj-45, 1 prise adaptateur secteur smart pin, 1 prise combinée casque microphone ",ips,16.1 ,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 24G RTX3050,"2 909,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-24g-rtx3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-24g-rtx3050-qq.jpg,En stock,[83DV0104FG-24G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,24,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13VE i7 13è Gén 16G RTX 4050,"3 059,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-16g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-16g-rtx-4050.jpg,En stock,[BU-9S7-16R831-2604-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,16,ddr4,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer ASUS V16 V3607VJ Intel Core 7 240H 32Go RTX 3050,"3 065,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-v16-v3607vj-intel-core-7-240h-32go-rtx-3050.jpg,En stock,[V3607VJ-RP109-32G],asus,icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h - clavier chiclet rétroéclairé avec touche numérique - couleur noir - garantie 1 an sac à dos asus réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,5.2,24,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier chiclet rétroéclairé avec touche numérique,"1x usb 3.2 gen 1 type-c, 2x usb 3.2 gen 1 type-a, 1x hdmi 2.1 frl, 1x prise audio combinée 3,5 mm, 1x entrée cc - système de refroidissement asus icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h ",Unknown,16,Unknown,144
PC Portable ASUS TUF Gaming F17 i5 12è Gén 8Go RTX 3050,"2 879,000 DT",https://www.mytek.tn/pc-portable-asus-tuf-gaming-f17-i5-12e-gen-8go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-tuf-gaming-f17-i5-12e-gen-8go-rtx-3050-70_1.jpg,Epuisé,[TUF707ZC4-HX112W],Unknown,Unknown,Intel,i5-12500h,Unknown,4.50,18,8,ddr4,512,ssd,gb,nvidia,rtx 3050,4,Unknown,Unknown,clavier chiclet rétroéclairé rvb 1 zone,"2x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x prise en charge thunderbolt 4 displayport , 1x hdmi 2.0b, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,17.3,fhd,144
PC Portable Gamer MSI Thin 15 B13VE i7 13è Gén 24G RTX 4050,"3 085,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-24g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-24g-rtx-4050.jpg,En stock,[BU-9S7-16R831-2604-24G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,24,ddr4,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13VE i5 13è Gén 16Go RTX 4050,"2 799,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i5-13e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i5-13e-gen-16go-rtx-4050.jpg,En stock,[9S7-16R831-2683],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,16,ddr4,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IAX9E i7 12è Gén 16Go RTX 4050,"2 899,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9e-i7-12e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15iax9e-i7-12e-gen-16go-rtx-4050-qq.jpg,En stock,[83LK006TFG],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,Unknown,24,16,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,Unknown,"2x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 1, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm et lecteur de carte - couleur gris luna - garantie 2 ans souris rvb lenovo loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite",ips,15.6,fhd,144
PC Portable Gamer ASUS V16 V3607VU Intel Core 7 240H 8Go RTX 4050,"3 099,000 DT",https://www.mytek.tn/pc-portable-gamer-asus-v16-v3607vu-intel-core-7-240h-8go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-asus-v16-v3607vu-intel-core-7-240h-8go-rtx-4050.jpg,En stock,[V3607VU-RP246],asus,icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h - clavier chiclet rétroéclairé avec touche numérique - couleur noir - garantie 1 an sac à dos asus réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,5.2,24,8,ddr5,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier chiclet rétroéclairé avec touche numérique,"1x usb 3.2 gen 1 type-c, 2x usb 3.2 gen 1 type-a, 1x hdmi 2.1 frl, 1x prise audio combinée 3,5 mm, 1x entrée cc - système de refroidissement asus icecool à double ventilateur et deux heat pipes - norme de la qualité militaire mil-std 810h ",Unknown,16,Unknown,144
PC Portable Gamer MSI Thin 15 B13VE i7 13è Gén 16Go RTX 4050,"2 999,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-16go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-16go-rtx-4050.jpg,En stock,[9S7-16R831-2604],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,16,ddr4,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UDX i7 13è Gén 24Go RTX 3050,"2 779,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-24go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-24go-rtx-3050.jpg,En stock,[9S7-16R831-2689-24G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,24,ddr4,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UDX i7 13è Gén 16G RTX 3050,"2 809,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-16g-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-16g-rtx-3050.jpg,En stock,[BU-9S7-16R831-2689-16G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,16,ddr4,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 32G RTX3050,"2 969,000 DT",https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32g-rtx3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-32g-rtx3050-qq.jpg,En stock,[83DV0104FG-32G],lenovo,loq m100 réservi up to 6 mois sans intérêt retrait en magasin ou livraison gratuite,Intel,Unknown,Unknown,4.90,24,32,ddr5,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé blanc,"3x usb-a 3.2 gen 1, 1x usb-c 3.2 gen 2, 1x hdmi 2.1, 1x rj-45, 1x prise combinée casque microphone 3,5 mm , 1x connecteur d alimentation ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13VE i7 13è Gén 24Go RTX 4050,"3 025,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-24go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-24go-rtx-4050.jpg,En stock,[9S7-16R831-2604-24G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,24,ddr4,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13VE i5 13è Gén 24Go RTX 4050,"2 845,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i5-13e-gen-24go-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i5-13e-gen-24go-rtx-4050.jpg,En stock,[9S7-16R831-2683-24G],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,24,ddr4,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable ASUS TUF Gaming F17 i5 12ème Gén 16Go RTX 3050,"2 929,000 DT",https://www.mytek.tn/pc-portable-asus-tuf-gaming-f17-i5-12eme-gen-16go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-tuf-gaming-f17-i5-12eme-gen-16go-rtx-3050_1.jpg,En stock,[TUF707ZC4-HX112W-16G],Unknown,Unknown,Intel,i5-12500h,Unknown,4.50,18,16,ddr4,512,ssd,gb,nvidia,rtx 3050,4,Unknown,Unknown,clavier chiclet rétroéclairé rvb 1 zone,"2x usb 3.2 gen 1 type-a, 1x usb 3.2 gen 2 type-c, 1x prise en charge thunderbolt 4 displayport , 1x hdmi 2.0b, 1x rj45, 1x prise audio combinée 3,5 mm ",Unknown,17.3,fhd,144
PC Portable Gamer MSI Thin 15 B13VE i7 13è Gén 32G RTX 4050,"3 145,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-32g-rtx-4050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13ve-i7-13e-gen-32g-rtx-4050.jpg,En arrivage,[BU-9S7-16R831-2604-32G-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,32,ddr4,512,ssd,gb,nvidia,rtx 4050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Cyborg 15 A13VF i5 13è Gén 8Go RTX 4060,"3 169,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-8go-rtx-4060.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-cyborg-15-a13vf-i5-13e-gen-8go-rtx-4060-40.jpg,En stock,[9S7-15K111-1492],Unknown,Unknown,Intel,i5-13420h,8,4.60,12,8,ddr5,512,ssd,gb,nvidia,rtx 4060,8,Unknown,Unknown,clavier rétroéclairé simple bleu,"2x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x prise combinée entrée micro sortie casque ",ips,15.6,fhd,144
PC Portable Gamer MSI Thin 15 B13UDX i7 13è Gén 32Go RTX 3050,"2 819,000 DT",https://www.mytek.tn/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-32go-rtx-3050.html,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-gamer-msi-thin-15-b13udx-i7-13e-gen-32go-rtx-3050.jpg,En stock,[9S7-16R831-2689-32G],Unknown,Unknown,Intel,i7-13620h,Unknown,4.90,24,32,ddr4,512,ssd,gb,nvidia,rtx 3050,6,Unknown,Unknown,clavier rétroéclairé simple bleu,"3x type-a usb3.2 gen1, 1x type-c usb3.2 gen1 displayport , 1x hdmi, 1x rj45, 1x entrée micro, 1x sortie casque ",ips,15.6,fhd,144
